max.freq,feat1,feat2,feat3,feat4,feat5,feat6,feat7,feat8,feat9,feat10,feat11,feat12,feat13,feat14,feat15,feat16,feat17,feat18,feat19,feat20,feat21,feat22,feat23,feat24,feat25,feat26,feat27,feat28,feat29,feat30,feat31,feat32,feat33,feat34,feat35,feat36,feat37,feat38,feat39,feat40,feat41,feat42,feat43,feat44,feat45,feat46,feat47,feat48,feat49,feat50,feat51,feat52,feat53,feat54,feat55,feat56,feat57,feat58,feat59,feat60,feat61,feat62,feat63,feat64,feat65,feat66,feat67,feat68,feat69,feat70,feat71,feat72,feat73,feat74,feat75,feat76,feat77,feat78,feat79,feat80,feat81,feat82,feat83,feat84,feat85,feat86,feat87,feat88,feat89,feat90,feat91,feat92,feat93,feat94,feat95,feat96,feat97,feat98,feat99,feat100,feat101,feat102,feat103,feat104,feat105,feat106,feat107,feat108,feat109,feat110,feat111,feat112,feat113,feat114,feat115,feat116,feat117,feat118,feat119,feat120,feat121,feat122,feat123,feat124,feat125,feat126,feat127,feat128
1,0.0758730604314876,0.214134049567316,0.424081244459182,0.0111809427656734,0.258441340632227,0.0154146268254606,0.12320826163045,0.120975883396142,0.169109479636658,0.0313268474306327,0.080884327139685,0.0488282605155471,0.00764638926068674,0.20461118703737,0.603759748803375,0.445782596293521,0.457853318926068,0.0157126487808713,0.590239040421372,0.09313377740387,0.198700879485084,0.261373681403196,0.00130643976748946,0.502381839924634,0.595259799567506,0.394885157216095,0.398823192344863,0.761936448003755,0.0848752649555164,0.078404148949418,0.186079750036428,0.0850568090052833,0.676857091214264,0.318555606466193,0.619183684068379,0.520235006268931,0.018727844007314,0.0362454707354668,0.0364285310193114,0.299777905287378,0.418592654851358,0.691946495882112,0.550742296568937,0.577100847348553,0.533968972473427,0.469601797453032,0.619310096008335,0.414686241099736,0.237282632716371,0.116768658185892,0.230752927086712,0.152794608847779,0.057600153326656,0.03230421566811,0.178081530526219,0.508405103874433,0.582171025346457,0.0924507522749477,0.0988544509761398,0.405036560705294,0.210692146122278,0.0236076308356935,0.041420994832337,0.0896140470081513,0.190116196263122,0.00453904427509377,0.0536224220521356,0.0614657724254131,0.413862414001767,0.558461077629655,0.509940430813615,0.0167259440759206,0.0135567993711542,0.000300434423097242,0.129590934973008,0.43061234728732,0.0171841191838362,0.272276920966331,0.318755397065138,0.650243609836233,0.422513271460905,0.770962966773945,0.0447665578466325,0.0686462562257114,0.0483444602066434,0.136107216325408,0.0970592782533736,0.293089691199569,0.299480362150469,0.113150658877534,0.0296087235003024,0.106518058641843,0.268519992477563,0.0244974374142222,0.617386675116186,0.130322301186094,0.00411860437157176,0.0649182242249927,0.105672327131282,0.0146172922456823,0.0213696009967689,0.398673806010497,0.0454921683829977,0.0193033905401971,0.128536021163647,0.15810131659935,0.516119704466826,0.305719817642011,0.0760512687652019,0.324175894285205,0.18658353438619,0.145952030990213,0.517526221678802,0.409746816169876,0.0609559392155021,0.0771697531249479,0.00811038295919022,0.420863917932184,0.00674572445790558,0.111554538313525,0.0272598046327431,0.545235666318625,0.222983547093908,0.357449117527081,0.408497248460024,0.231055384302845,0.487742767234366,0.283444099597251
0,1,0.0192768160329084,0.0121546337207144,0.0136304978087176,0.039979290833437,0.00043816292265845,0.0299844587932034,0.0685038473645225,0.0193149443398014,0.161046818701806,0.0107714371437477,0.00447100154066658,0.0122803597925369,0.488601914930112,0.235703378120939,0.189744529519858,0.375849464389017,0.0742698838366091,0.054091570504707,0.0260168044939491,0.0847428451547125,0.235384358637818,0.0405738014939653,0.0866633039718282,0.177494683890765,0.0753885031308446,0.114928311936372,0.126338909539618,0.162024627366962,0.0338709183909621,0.251655542371982,0.0965354988963198,0.0419918883050857,0.26101071920803,0.00714339986424381,0.134726026300071,0.114199004474232,0.135767579477642,0.0261670326789198,0.528492151343652,0.179316208287746,0.0610839263086987,0.17801118688151,0.154818579548176,0.216152811588352,0.0694393318988746,0.0949392987635752,0.0352450785978964,0.039135742386345,0.236855814715358,0.0398452830952471,0.0459206137942892,0.00441833967054271,0.00233265489761215,0.649172571808162,0.0517735026945775,0.0201300861453509,0.0352615133120803,0.0239373779983464,0.0465342124772353,0.168101608225713,0.00173746100454206,0.0415757397886334,0.0204740274442987,0.580294932354584,0.000949947086495267,0.0489210644599655,0.525052548991719,0.0566359465549261,0.0350929289671968,0.0601393564706274,0.161736104278801,0.00352477656508334,0.00293159288843076,0.0737916108207447,0.0513147817819405,0.120722016944891,0.0652366492065628,0.0198911856517375,0.151875809789765,0.0798640593366415,0.0474393947108516,0.0322943917567671,0.0027911843971585,0.165734479218368,0.388690203789886,0.0436524691406278,0.443822902931991,0.0452724693060437,0.00530103008219828,0.00607916465150059,0.16380966216478,0.065461770478137,0.16677496448603,0.0263745015929924,0.302212675174564,0.0839582059778486,0.0107498497014582,0.0424264338629513,0.0362868831298271,0.082527083786066,0.549412921887655,0.153410159017115,0.214150481079469,0.0123879967257733,0.0327323241498953,0.00727656923846363,0.105682293084028,0.434864895845764,0.250991595507094,0.0289165268359711,0.294584021313332,0.0411522820799801,0.0257503067511476,0.0121054981990547,0.011540558346374,0.00987207506436802,0.0364835528091223,0.000180634678701598,0.206010379344392,0.0649050326972766,0.00733047348347274,0.0369481384915258,0.301113951850577,0.0174415669357833,0.0548313947277514,0.0603984931838494,0.0465967289796204
0,0,1,0.236821117980835,0.0044560912572871,0.0429833187354757,0.000584825421195973,0.00349203904422308,0.0453696841989469,0.0107905765737232,0.0133147597000797,0.00641841211186346,0.00279382414929437,0.00842719091663713,0.0117831158202255,0.206786734155334,0.0996775978774713,0.159942107049164,0.0686770329446977,0.183656641254695,0.302565967619536,0.00468134646201824,0.045998768081147,0.0805849831188763,0.211320399468149,0.0967280849473082,0.0332340499651027,0.373381226118205,0.147321665487991,0.0234934616072026,0.318959464858043,0.201708846893056,0.0696563985276131,0.266105643563879,0.111546898093629,0.254968155921016,0.185494104732714,0.0818564004137642,0.00950094429653136,0.0472017210076853,0.162980088700941,0.222515856797484,0.410992503340751,0.160087187288402,0.129006625881325,0.010144533678761,0.237194890053853,0.294953277556895,0.324597810273155,0.143151600805151,0.0712206448363314,0.0245636242535735,0.309807871367305,0.0013215615103748,0.00397252246053582,0.0149075661120536,0.196038807196524,0.142974381556547,0.00484080710740187,0.0502878328776303,0.0705223006415897,0.21000882636799,0.00463320471202389,0.0404720084402773,0.187185087225788,0.0310163163654312,0.00675154216893471,0.0455556134947462,0.0984063963226924,0.0454393797990221,0.178313608493683,0.170509371787643,0.0617380327346148,0.00323029057975985,0.00817393452536051,0.188792409539088,0.0999205510140534,0.0206104602444128,0.201953950210779,0.0174464287387634,0.386383034321456,0.101025152942136,0.0738859031894325,0.01645366752193,0.11210613663551,0.0757189108810057,0.13216639309228,0.00380060780601086,0.0451097423624616,0.405928357433403,0.0347244037370597,0.0603111908719331,0.0220342546354534,0.00243616680626954,0.059533208480921,0.0163327057482498,0.191662996997989,0.0408548895037326,0.00836885499064291,0.0303835655061616,0.174736470814554,0.0400714195528359,0.301477402609188,0.123092244039563,0.0382049859991682,0.293300732303671,0.79004112073808,0.0185144832507024,0.019396863664936,0.0228170677072655,0.234029321605355,0.316811535147133,0.178467313160175,0.171060531788522,0.0119001892180411,0.0185478400240075,0.00148883165165107,0.0291411111638341,0.602684927458956,0.00461968573072625,0.0197498914436926,0.0545118001529592,0.437487956996469,0.524382382691604,0.137129665741843,0.0251283779933522,0.338696442386859,0.471788139838596,0.111314260643335
0,0,0,1,0.0197574266964242,0.0752881129680403,0.00893756174625137,0.0522983395311895,0.388277298750403,0.102798790025502,0.0421852855104969,0.0550721241858649,0.0276373517852572,0.00247208312916013,0.104994696418258,0.161602763246607,0.242421407562614,0.00303646457978272,0.442202527815842,0.321214112082602,0.311177394797747,0.287417420850279,0.205976061778092,0.0731276656781197,0.159965857810043,0.00724652759894549,0.290510473774834,0.156086039291581,0.355803583832527,0.0892622730557341,0.0841950636320559,0.164716191432756,0.262538192604803,0.441702969482589,0.114775481826397,0.353881299979427,0.0726367002613872,0.251596573886025,0.0345700670919449,0.0208597173947425,0.175922493204479,0.175168179610113,0.482701444435065,0.164187916068624,0.0876175903406457,0.213945901273315,0.304706690001232,0.0553068900427998,0.214048471412698,0.164892554580383,0.0473278231404236,0.163902830922217,0.108148441183462,0.0211582720275265,0.0221624794318419,0.0854217532688032,0.0682499924336713,0.246958727810191,0.0666203858337115,0.0943007066118261,0.17895820032749,0.169234308644651,0.0218905724253717,0.0118355437235309,0.059937446434331,0.0603533178747227,0.00355066277061888,0.00839656658016228,0.0285405644255939,0.221927423696543,0.335988317988972,0.26941545032528,0.0340195005500853,0.0147320122253182,0.0431547767467586,0.099952579946614,0.0563304690163286,0.00709026011418057,0.367706069936966,0.0267393283521579,0.171981463963254,0.239292595236661,0.445444635622535,0.0338938527658465,0.0420665582735356,0.150971232667838,0.0524435406236925,0.0742000596468161,0.219772825991103,0.20403130601853,0.194620616456254,0.0212355146722803,0.43207815288561,0.227106100803167,0.560860002199142,0.296206973054903,0.22191043474867,0.242867808087786,0.0418950680221653,0.177435005888813,0.100605433138839,0.284760301859988,0.28104745628224,0.24519622147314,0.252946865594412,0.0932585479815666,0.18130279439991,0.266086875535406,0.192132393977026,0.184343661165552,0.502426537795458,0.137042491187003,0.21061186766745,0.586512252716338,0.285065470588379,0.04872925212625,0.0658745072190088,0.0387590539779952,0.210138730711441,0.00618796901635272,0.0610189428311026,0.121086748934734,0.408331460800592,0.138908234194536,0.0158555814905722,0.177312996198954,0.179608550443924,0.377029691451793,0.263931433251443
0,0,0,0,1,0.00355836877270191,7.93865367189653e-05,0.0130770905416673,0.0158684341943563,0.00069338500411732,0.00018309715241853,0.000683152955261451,0.0225836590958759,0.225843507709785,0.143656692127727,0.0647373321056544,0.00788329543250313,0.0121726927313083,0.00120872679640466,0.0081409731763825,0.0525825432556951,0.120329306696135,0.00560357729797326,0.27789451436084,0.0562769758974761,0.0173147838323746,0.113252067261514,0.0630050809551809,0.00924999286618797,0.029372160119944,0.00507719103979097,0.0168501664005399,0.0254668141414501,0.00364035535972681,0.0209388764461716,0.00860382602012215,0.0221272720813252,0.0454546294483806,0.0109700999907754,0.00443319589246381,0.0492158595326117,0.000530470486517738,0.0282421036614702,0.0712364817462325,0.0583843309204839,0.130602607162596,0.0226662395372206,0.00843284738059155,0.140214348785864,0.00451150686894806,0.0913416793699657,0.0179471586758963,0.00207378808689832,0.00192169181919092,0.000505763238988736,0.0150236279668031,0.0295434873307193,0.0527508338966397,0.001526475550694,0.0296125572355379,0.136191100371962,0.0271488943387957,0.414970829948017,0.0204503098253803,0.00543349312465467,0.00966993362346636,0.00040027328327561,0.0225237041723521,0.0483559805613854,0.00767285286220705,0.0102829308743215,0.0150473331093695,0.0592908656594002,0.421992832317616,0.378431249806064,0.203607406398129,0.0264298353340335,0.00268412453674317,0.0122341853027594,0.124668454711644,0.0240666720698532,0.0145977826693613,0.123491670447072,0.219770176371763,0.00716399755572577,0.0118018524973556,0.112636645851415,0.00138202786923944,0.0502569828370338,0.169514736240209,0.0166749195571725,0.00311963054470716,0.0345292726091335,0.0122273881164611,0.0193412868135522,0.0456865659895462,0.0924482095069284,0.339624344192606,0.312924771594117,0.0162764043786905,0.0867082666095642,0.0249724156095582,0.0707708591330838,0.0827555734566291,0.0273840840732297,0.00825320541449787,0.0140811890779817,0.0505024480105065,0.00992009291213521,0.00939522564806782,0.111006652462419,0.0118012086909935,0.0783363516232281,0.022355667226724,0.053325623869764,0.00426657639168704,0.0733024334870612,0.00422995062942649,0.0519754556740645,0.00601310770199356,0.0401898089234325,0.0292720439643126,0.0132088084340247,0.0172987994925536,0.131887591472834,0.292103209653981,0.0135512944076629,0.000742410291481978,0.00666327374158098
0,0,0,0,0,1,0.0155039659393007,0.230517850811727,0.0358660124690758,0.049624058008423,0.0049807255232946,0.0519254142992638,0.0144970300034689,0.00488444625847805,0.00468243565140098,0.250737608991341,0.392679669852754,0.0883576566842101,0.123283367287037,0.220123442551792,0.0240779880825845,0.0660235375707447,0.0821601033473706,0.0362041592405907,0.169199426875072,0.25318617605625,0.309154703486541,0.108039702760233,0.276650003603685,0.0564141169930312,0.0116086892619495,0.00446708079237796,0.0323637113316365,0.226351017751271,0.130308174225203,0.193636743385209,0.116469071432345,0.0557242460666657,0.00917713190487373,0.0235503427005706,0.0846963540346445,0.124494009239899,0.138726047177237,0.17056252770241,0.186238893939894,0.248928880461564,0.193755207429636,0.234272865390352,0.152944508665067,0.0716209076060105,0.0727923355837469,0.284638901358578,0.0527471290339011,0.0542193099354987,0.0523184616731936,0.0341792341383498,0.159786506926109,0.229070538149908,0.243929284254698,0.264946637708037,0.109620527749496,0.0138058603790496,0.0188828804865533,0.0113363674507872,0.0556516052636988,0.0844804478979559,8.90340856783792e-05,0.0923193391662522,0.0631381555414018,0.349524692601738,0.16378392405945,0.443355210731591,0.0494794767462389,0.0258148093593536,0.00369732052123175,0.136579705449305,0.142097969276569,0.00434658780774629,0.197582241582688,0.0953395800381493,0.203931901528974,0.180274745797881,0.286260571743238,0.10642608825526,0.169837600681336,0.0467491870762851,0.110181873545351,0.120305297311328,0.15398321144347,0.278985582163684,0.00414324993229206,0.0299332796864583,0.126577051603301,0.122089363234152,0.0788111014620501,0.307111589508258,0.149328890444212,0.0525766749852112,0.161592102821614,0.0544173612792397,0.0134767990348047,0.0324216820936046,0.202770415539633,0.0499434341926245,0.0378380399355981,0.00524330089313216,0.0249788339074617,0.0900844241066726,0.00915159865017467,0.06322497524518,0.0890591592615311,0.00288895414998787,0.0235978701109448,0.14112727565848,0.226119995361383,0.02251745134697,0.108481612503185,0.00216393931263623,0.0960600024157201,0.00708647909656759,0.00625032525216022,0.0590378326481782,0.259003892495783,0.0994922571170594,0.084074915731299,0.288653734593054,0.00210299957854964,0.123535450359255,0.190993614020794
0,0,0,0,0,0,1,0.00755326381153573,0.000901051207742801,0.0252384313427227,0.00130680717565228,0.0196219584450546,0.000134986274441046,0.000357526675516748,0.00891270663436985,0.00874120975624246,0.0191593736735568,0.00767251742221985,0.00206990270977082,0.00434886705910044,0.000971819721272033,0.0208571507531567,0.00151783767463182,0.00879994293716631,0.0110055108800089,0.00555503095213667,0.0118930293160332,0.0129675971572848,0.0130642502922518,0.00373532864301918,0.00475654106102222,0.0018340316695539,0.00142300554212161,0.0120972340324815,0.00316995248302379,0.00932604881527471,0.00638991552187162,0.00359056218337255,0.000143306427346444,0.00185783431610203,0.00139006999381385,0.00179491633070927,0.00999021449127421,0.0114495428905568,0.00913054816553903,0.00324110012454135,0.0272214814315917,0.00597970679178012,0.00094691628245169,0.00566020310473904,0.00498543704117197,0.0192452113683281,0.00392705912176834,0.000986286061439639,0.00477749103291113,0.00373882247468061,0.00725846095563557,0.00881804236858947,0.00679463551211093,0.0200251172510895,0.0128638157474932,0.00101792303702873,0.0331618786514941,0.00401320396984069,0.0197279284466257,0.00585291961222366,3.40389167184671e-05,0.0156880919802916,0.00630667592832457,0.0174823318571188,0.00533016044002209,0.0222127030790823,0.00102774714663249,0.00364265420604151,0.0051362741043879,0.00765342009501301,0.00697249563994503,0.000317839493023003,0.000641261845113784,0.00371589054081243,0.0113201686857547,0.0179716814966403,0.0179298596813404,0.00932928493497409,0.0118511169773884,0.00286537955641569,0.00251279907743197,0.0156272906070601,0.00083909209885109,0.0203438088979242,0.00791179814329049,0.0369185216049977,0.00650643644217507,0.014435935745269,0.00915981084678715,0.00420925119139185,0.0134817501929545,0.000846432493130879,0.0261256418286183,0.00389020898507595,0.000144586394647259,0.00221822163904571,0.00238857366362134,0.00253608977154657,0.00227995091401659,0.0220934500240301,0.00117261686375872,0.0034192334451563,0.00147952730628917,0.00808336352488324,0.00421079440893304,0.000971221559669427,0.00706880991556975,0.00992032738009764,0.039403612505748,0.000141714921546966,0.00824003203819122,0.000404912044980711,0.00569824399343146,6.2062149594677e-05,0.00270270908158534,0.0611227754691935,0.00973185623382906,0.00889442463695505,0.000704307084026865,0.0247405493802117,0.00231912400675863,0.00765440830270149,0.00538204551085549
0,0,0,0,0,0,0,1,0.09405259683019,0.121166454872345,0.0820228730685875,0.131188293632489,0.0251139046063202,0.00356497200764015,0.0431597783025004,0.150705914825055,0.29300431379529,0.0813503698668704,0.115482555552791,0.00368663735701317,0.150967688046747,0.15834987027352,0.0546466150868625,0.0460119262137475,0.19151493316711,0.0364372393155163,0.416029955152396,0.116895047761146,0.106420777338097,0.254444047374115,0.0394114916922017,0.116308632029544,0.0395862878628658,0.121125188289811,0.160701111876833,0.168982673149925,0.0111464919663832,0.00863028739301908,0.00806171528247361,0.0723138557060925,0.047155256845011,0.0525177796104864,0.0944263430573347,0.186201763760938,0.197465636337292,0.0317811254877725,0.175238779515173,0.0507054121329197,0.0541078421390436,0.165221256384845,0.0394428285021814,0.263063444726191,0.0395432552333646,0.00158826485176713,0.0774387806007774,0.00530856129445927,0.109451389823013,0.0968022483263717,0.308249614097768,0.295871596697943,0.155233302443944,0.134142666985887,0.106786050279704,0.00286233367166593,0.103917806459169,0.00142677918784024,0.000559071522611413,0.287032545742578,0.0710496052923081,0.394719722918548,0.0157959426714722,0.406842570189303,0.0539908494262633,0.0174276235325584,0.0189624060932896,0.210278973140898,0.0330593969150434,0.00571307272837239,0.157022016551464,0.0377448413240181,0.130332366201394,0.185671583266822,0.160072430522464,0.111300986491074,0.00913161075611112,0.0172017871967196,0.0479498405415168,0.328883911588306,0.0160891626653287,0.0653828577359234,0.247685148883292,0.0399211317597856,0.0519859103909682,0.106537435492699,0.0860777183185333,0.245607320438467,0.146305456411677,0.166827930337936,0.0364797376914638,0.0602619192927456,0.0119898954726874,0.00392703556066687,0.0113250670989807,7.58951497333214e-05,0.0798380395625246,0.0165774228744149,0.0121976644326307,0.127145731405728,0.0122577231807694,0.268057338569911,0.0661883232668304,0.0451335254525342,0.133679911840362,0.0295371737527153,0.246511453970589,0.162436301349496,0.336282072772538,0.180780360194783,0.0342141859498595,0.0712901336052502,0.0402742061098272,0.110432581476133,0.256577838206476,0.00477028957280395,0.157156331234867,0.0174780222569866,0.00864512814447843,0.13167900079212,0.420638387510287
0,0,0,0,0,0,0,0,1,0.0215282505431349,0.0269627599341168,0.00287084661789024,0.0028766065736159,0.264137341875504,0.117935128013989,0.00239742736861016,0.071164349415281,0.0537277719614818,0.210118182710386,0.0839827665804458,0.0593852497114903,0.266489779772478,0.125551716671993,0.0020098007043329,0.082824978452826,0.0606975663265063,0.029072433386002,0.00514034313373651,0.126502071415751,0.283263295210562,0.0181626531452898,0.0299131986383217,0.256201496620764,0.114583699033165,0.169942286370269,0.065102264533337,0.0476611894151703,0.227583976574618,0.0149942215979683,0.00492165334533137,0.192686130222227,0.0652466632073641,0.126654311457096,0.0739907220510508,0.0370739114747909,0.0971111164076925,0.0755092528678578,0.0760038630960682,0.0997455261078201,0.24171649181705,0.0631251498788343,0.0161821353142101,0.0366692239342314,0.0112556905822653,0.00455194929511335,0.00778528935856858,0.153114697194891,0.218275100815745,0.101428858383106,0.0539852710455719,0.0193818720917309,0.19513558821709,0.00560656804491944,0.00145332204849662,0.0199571003466028,0.0843209073193402,0.000865038193763539,0.0325094404738155,0.173348380856668,0.0414836122631407,0.0854250479399069,0.0307212051810381,0.0154717630418336,0.00431487360014324,0.127832351114534,0.0626576243458124,0.0325158449433613,0.00857338838149486,0.362558614701319,0.0511463966478387,0.0804489037880661,0.0233857866446647,0.12213311900289,0.115552278565228,0.0135536286011018,0.179720605601523,0.0729948807635905,0.104293054009287,0.158790331048411,0.0580721959838621,0.273374181908823,0.00424314442151222,0.369080260970619,0.0692509189784974,0.237989439699971,0.0698685776376738,0.0178862685765714,0.332536226141916,0.00688513020721091,0.0169740440249599,0.0272849324467893,0.104579534131338,0.165119674247909,0.169972838246122,0.17410967377405,0.0178695011598422,0.0313154939009968,0.0631629576951453,0.0447852824124654,0.0460664447267642,0.185380319494107,0.0253259720626783,0.0490583589223576,0.365274036418099,0.0743382069303519,0.00109470390746667,0.00670277759234157,0.0159897200393624,0.00170634599492846,0.000769783821814226,0.0775163179580522,0.0600805173885865,0.080996319958635,0.0802313497534854,0.0579099346062613,0.0683486451442103,0.0348405244357788,0.0307144073376753,0.0316323051660145
0,0,0,0,0,0,0,0,0,1,0.0423283371570477,0.121208636079844,0.0209391215394059,0.00426196431717766,0.059110447545207,0.102602225629793,0.110110902134672,0.0734092422227854,0.0104952707646909,0.0688093808905296,0.00989670799156932,0.190572791584251,0.0338917468298809,0.0111977191274285,0.119115922944669,0.0705271809003577,0.249861749631199,0.00919519410800399,0.196140345084212,0.0749698625421934,0.0460944511796403,0.0971657219609811,0.0294188815802632,0.131303465962467,0.0680283619068632,0.155971711588864,0.0596780645481793,0.038014537928763,0.0411524620686139,0.205023328126067,0.035883729025721,0.0736857175622632,0.150174327969731,0.122961297962895,0.127511734509255,0.0719833965802227,0.14517402883931,0.0253663747435931,0.0247234492959589,0.0153985407517122,0.0349277484602639,0.225920565499088,0.054791423933843,0.10426848679921,0.0967081760224211,0.0298572901813369,0.0565046159687029,0.0695497773190049,0.0362381877455179,0.111078473529552,0.270313700174482,0.0218526948455872,0.0488745490577856,0.0129440469275207,0.0226184339446243,0.0272849271577165,0.000350289289318998,0.100196565834521,0.00998465253365297,0.218748181914853,0.0486501330820181,0.133744200159186,0.0583359147779372,0.00473959843084384,0.0481357000770663,0.108860683522888,0.0789635700049902,0.0526622621055415,0.013301728189229,0.0612991990841091,0.0912003199907228,0.0626167189782889,0.245706344616014,0.00629582493631907,0.0844217529903307,0.0447239998669419,0.010676015470834,0.0942840519578192,0.119152529737769,0.0799334427645392,0.0539800749803108,0.0248528797134373,0.0308240595376391,0.33132233390168,0.0176258257765092,0.275502184849577,0.156472899252709,0.061601520675665,0.0227770323633752,0.00836142041890592,0.00887479873201122,0.024553214359766,0.0202616666419006,0.0629825471701004,0.0277443677988477,0.00208238143744187,0.00430751575520576,0.178203495453301,0.019518344248018,0.122687847118161,0.0486204648855717,0.00238070085424334,0.0580671799209323,0.0892023421057173,0.304216398847427,0.020645890325668,0.125073219408643,0.190956279913527,0.00316134041271449,0.00108220261373731,0.0189468333735582,0.250375291264863,0.133372127751318,0.0669756921540622,0.142518359107084,0.0612745338521214,0.00570072809911785,0.0127536110010099,0.081661000436769
0,0,0,0,0,0,0,0,0,0,1,0.0167092605602784,0.0034377671491927,0.00517213542986576,0.177962968144467,0.0949771162848905,0.0566673241416319,0.106633886089644,0.0554192362105126,0.0017493575050413,0.0604576564908579,0.0876404729436736,0.0817326691545705,0.0114815905192867,0.0529021838360823,0.0392814543279956,0.007374281572091,0.0301911322464542,0.065590567990687,0.0269411583723634,0.140185216044307,0.198658953280737,0.0405807121213864,0.0377251454367503,0.110474541327128,0.022259075204434,0.040137979232668,0.0482321391369996,0.495366998960835,0.275652774525348,0.121365199650483,0.0393095917761354,0.00144683583226261,0.0708869108149638,0.0824152223735919,0.0646192935467194,0.00399397820801873,0.0266988038024828,0.0232018036405313,0.0105004282055743,0.091995952572035,0.00236522717330588,0.00140788063800421,0.0333169075451028,0.00897716887325817,0.118399304562861,0.00544357665926345,0.0168249542812392,0.00985606812670309,0.021815092899276,0.130125139489,0.0545622118314639,0.0139356094212432,0.0136589082902175,0.00441051777795841,0.212660923378178,0.000537598045655346,0.0478270039612997,0.11148710170526,0.0215911514561528,0.0162104759989565,0.00115874890168872,0.0670555497212698,0.000236922012015655,0.0424879326255731,0.0829138752971725,0.00984687688135201,0.46055886992854,0.00833130240140071,0.082616098017818,0.0521668913132055,0.0267429244859196,0.00890353374443667,0.0131792494785653,0.0827704007629954,0.0664283027390914,0.121154729596328,0.00164507779961536,0.113550914399796,0.0164546054700542,0.0972942822372403,0.0106089803673349,0.0909025060842309,0.00856509513340428,0.0913900309387083,0.0123850942425874,0.00250383475472548,0.0197903591689162,0.00119128855353998,0.0154286463599199,0.00178179665400484,0.0326571051884345,0.131277001746699,0.0638939977878638,0.0671132539526853,0.00864924309128631,0.00917176114871658,0.0583002294896909,0.00827632133374548,0.156626799743771,0.0945938712088138,0.00992010018605374,0.0420572485163905,0.019794352694075,0.00669571964749871,0.0142855512341328,0.00703867977949683,0.00931165675877197,0.00569916704032722,0.0072028474876791,0.0594025084505531,0.0704226558754237,0.0212298899733054,0.322947640958815,0.08967519833571,0.00932630798927848,0.0121782364405006,0.017988190278309,0.0253491932031137
